Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
-1.4721891215616434,0.0,-2.0715886207378653,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-2.2568431171423695,1
0.2245460332616516,0.0,0.12596723534148388,-0.8795103745102193,0.4444600617468432,0.5296681287064666,-1.1855370315326892,0.2252488320656032,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.12099494825968618,1
1.1274872107053646,0.0,-1.686315314805773,1.1946979528393167,0.7092951053198938,1.2652603364108146,0.9625659636470979,1.216225360090411,-0.9231519911021343,1.0,0.0,-0.6804718122002787,0.9432812079341745,0
-1.4721891215616434,0.0,-1.6252591166453392,-0.8795103745102193,-0.555556376286709,-0.6070100507667666,0.2415078628653102,-0.18608610499023895,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.19155843725470953,0
-1.4721891215616434,0.0,-0.5921311266741747,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-2.2568431171423695,1
-0.4534932381131697,0.0,0.2902850510173811,0.697684930971013,-0.16330027812043194,-0.23866380856018854,1.5219221454858072,0.5785153380242523,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.428652828304768,0
1.5465566591620816,0.0,0.2902850510173811,1.1946979528393167,1.8293042156525081,1.948312558628902,0.5449245221561867,0.6716623488153538,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.9527363021045813,0
-0.07289576572182317,0.0,0.6405298909516516,-0.8795103745102193,-0.862889607557567,-0.958783742641671,-0.1472620689342646,-0.8725708510892921,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.690602143975272,0
1.7268865040398134,0.0,-0.03129755540730531,1.8159218925086418,1.3277906141528708,0.6695193840693882,-0.5059682851583214,0.9764777356110778,2.404722897802835,0.0,0.0,2.6749669039419834,-0.3481227474236426,0
0.08350622611294847,0.0,-2.035513619812486,-0.8795103745102193,0.5857001967744647,1.0208011946350248,0.6103501459834861,0.717138288650402,-2.032443620737124,1.0,0.0,-1.7989513842476996,0.7447820884881059,0
-1.4721891215616434,0.0,-2.1101927888036665,-0.8795103745102193,0.20124698737627936,-0.49941885605417785,1.272491926873742,-1.3040579861083508,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.0897601829433912,0
0.4723153205103732,0.0,0.6405298909516516,0.697684930971013,0.5408772379709724,0.6284936427069701,0.18947797787923643,0.33105875939802537,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.25266155226633025,1
-0.07289576572182317,0.0,0.461768744122683,0.697684930971013,0.9159447947621178,1.0784634045810304,1.679369578455852,1.0985370245410373,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.847497848606908,0
0.08350622611294847,0.0,0.6405298909516516,0.697684930971013,-0.39425731626263855,-0.5255544800262242,-0.5059682851583214,-0.8725708510892921,1.2954312681678453,0.0,0.0,1.556487331894563,-0.8987283182510496,0
1.047621135607331,1.0,0.2902850510173811,-0.8795103745102193,0.12664418539029046,-0.05306319911326454,-0.08500636257674449,-0.2514482231001947,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.18448158736683395,1
0.5829479787780677,0.0,0.8266788390641504,0.697684930971013,0.9548593444257566,1.1236567054531974,1.701509383466071,1.2924668108586557,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.890886314865795,0
0.2245460332616516,0.0,1.647319010761206,-0.8795103745102193,-0.8759608018970165,-0.8868079756552516,0.09066795769800697,-0.968744774313427,1.2954312681678453,0.0,1.0,1.556487331894563,-0.7837620904146492,1
-0.07289576572182317,0.0,-2.085096900933757,0.697684930971013,0.357688125836744,-0.3055111642679678,1.3190757903856305,-0.6142506050345212,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.1865750666710921,0
0.5829479787780677,0.0,1.872022146645339,1.4347876498624124,0.07038630940682501,-0.4237299919284973,1.8411597150849504,-0.3886420715982743,1.2954312681678453,0.0,0.0,1.556487331894563,1.4577239198901333,0
-1.4721891215616434,0.0,0.12596723534148388,-0.8795103745102193,-0.6417298744393132,-0.2829146346091301,-1.5072920519457886,0.5785153380242523,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.822571725077996,0
-1.4721891215616434,0.0,-2.1101927888036665,-0.8795103745102193,-0.7379200458223688,-1.4210117268426015,-1.5072920519457886,-1.3040579861083508,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-1.0165451348979735,1
-1.4721891215616434,0.0,-0.18162350062635982,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-2.2568431171423695,0
-1.4721891215616434,0.0,0.2902850510173811,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-2.2568431171423695,0
2.0467559242571385,0.0,1.872022146645339,1.667066840949515,1.8805353058237755,2.0550333058192183,0.6772853943080029,0.8924329275229498,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.046403753940564,0
0.964073858567003,1.0,1.430538452483767,-0.8795103745102193,-0.20319436443168015,-0.01442369443343163,0.47139145081985334,0.8495461729713818,1.2954312681678453,0.0,1.0,1.556487331894563,-0.2910860635549459,1
-0.6985221790742214,0.0,0.12596723534148388,-0.8795103745102193,1.3911568866231512,1.2758408369137495,-0.7419059021457265,1.1774541226784172,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.4147877886130531,0
0.08350622611294847,0.0,0.8266788390641504,0.697684930971013,0.6238779091663903,0.7230740557318959,0.34731683030805827,-0.2514482231001947,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.28402617852093276,0
1.047621135607331,1.0,1.872022146645339,-0.8795103745102193,-0.1732367563083443,0.1322984404802882,0.11184436778086729,0.17064504865893973,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.21982919595690584,0
-0.6985221790742214,0.0,-0.18162350062635982,-0.8795103745102193,0.6937749703453518,0.48588193502091354,1.202278020507419,0.11481150538227353,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.1013550651738035,0
-1.4721891215616434,0.0,0.12596723534148388,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-2.2568431171423695,1
0.5829479787780677,0.0,-0.03129755540730531,-0.8795103745102193,0.562003322489989,0.6146473417131381,0.17103352023621246,0.27869756895634124,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.25352324818945216,1
0.6865551185257461,0.0,-1.8408659249517312,-0.8795103745102193,0.6337977509530849,1.1348301230709978,0.7303035707895646,0.9764777356110778,-2.032443620737124,1.0,0.0,-1.7989513842476996,0.8751784355785717,0
-1.4721891215616434,0.0,0.2902850510173811,-0.8795103745102193,0.06646972333958623,0.004582783269003773,-1.5072920519457886,-0.6960629002177537,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.4018234623126696,0
0.6865551185257461,1.0,-1.9215998710095312,1.4347876498624124,-0.4399182704969495,-0.6070100507667666,-0.2560831944486632,-0.6142506050345212,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.5601012219573206,1
0.964073858567003,0.0,-1.7425011089148845,1.5752618279022026,0.09161076198692274,0.02338831919764908,0.34731683030805827,-0.0609482951462328,0.18613963853285548,1.0,0.0,-0.12123202617656836,0.05302020855151696,0
-0.24938390894453497,0.0,-1.2418825974008505,-0.8795103745102193,-1.173924254845321,-0.8189996955752258,-1.5072920519457886,-0.4609168016563328,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-1.3656512007849555,0
1.2775822509180437,0.0,1.020324751826462,1.5752618279022026,1.1780085302495955,1.1124339195920343,1.2254758286775493,1.3299641777568034,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.2593685094937397,0
-1.4721891215616434,0.0,-1.487950860074402,-0.8795103745102193,-0.6361296164925119,-0.6641389848940414,0.18947797787923643,-0.4609168016563328,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.26535467070684243,0
-0.07289576572182317,0.0,-0.3251261608248572,-0.8795103745102193,1.4289337388451488,1.2758408369137495,-0.8519084961219504,1.216225360090411,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.4298288463194966,0
-0.07289576572182317,0.0,-0.46192253572791986,-0.8795103745102193,-0.4968390495326654,-0.3055111642679678,0.2073487160052933,-0.2514482231001947,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.2804125584632168,0
0.7841165927033555,0.0,1.020324751826462,1.667066840949515,0.8515100018841072,1.0091061381190292,1.4990005404223636,0.9347360339290371,0.18613963853285548,1.0,0.0,-0.12123202617656836,1.5507614412902169,0
-1.012053753692239,0.0,-0.3251261608248572,-0.8795103745102193,0.6603428343284958,0.1145892787914231,0.811606602745049,0.5307740080750752,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.7648075680191899,0
1.5465566591620816,0.0,0.8266788390641504,1.1946979528393167,1.8282686893567615,2.0062281181180226,0.5643620474633199,0.7619251298184915,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.9621916252186367,0
-0.6985221790742214,0.0,-0.46192253572791986,-0.8795103745102193,-0.4092778297492395,-0.26063608837311514,-1.5072920519457886,-0.3886420715982743,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.81598957747585,0
0.8764122416617753,0.0,1.647319010761206,1.4347876498624124,1.4757238167407631,1.4197328381198169,0.17103352023621246,1.4760839574539293,1.2954312681678453,0.0,0.0,1.556487331894563,0.217818746744554,0
0.2245460332616516,0.0,0.6405298909516516,-0.8795103745102193,-0.7688298055890439,-1.076306479538755,0.11184436778086729,-0.781954627922395,1.2954312681678453,0.0,1.0,1.556487331894563,-0.738333562161742,1
-1.4721891215616434,0.0,-0.03129755540730531,-0.8795103745102193,-0.298607458210327,-1.1626600424566094,-1.5072920519457886,-1.3040579861083508,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.7435816034660623,0
-1.4721891215616434,0.0,-0.5921311266741747,-0.8795103745102193,0.6534719705316494,0.33289458399522215,1.18516958449124,0.17064504865893973,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.0692021755818713,0
-0.24938390894453497,0.0,0.461768744122683,-0.8795103745102193,-0.11979689006952927,0.14984108315703443,-0.8519084961219504,0.5785153380242523,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.3404079634607462,0
-1.012053753692239,0.0,0.12596723534148388,-0.8795103745102193,0.6585372827689556,0.23519554831297898,0.8241591544739677,0.6254659586163507,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.7770546828954747,0
0.35339972946965464,0.0,1.020324751826462,0.697684930971013,-0.15006649155701415,0.16722133829873997,-0.3919063374300445,0.7619251298184915,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.37591710777043125,0
-1.4721891215616434,0.0,0.6405298909516516,-0.8795103745102193,-0.6501882717338173,-0.2169867647588109,0.34731683030805827,-0.0609482951462328,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.20391285008815763,0
-0.6985221790742214,0.0,-0.7158720037692985,-0.8795103745102193,-0.833873074989109,-0.9222319226746506,0.2415078628653102,-0.8725708510892921,1.2954312681678453,0.0,1.0,1.556487331894563,-0.6525716186761296,0
-0.6985221790742214,0.0,1.020324751826462,-0.8795103745102193,0.11985556557935866,0.5151728517444565,-0.34278061469339505,0.6254659586163507,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.19732040642191584,0
-1.4721891215616434,0.0,-1.793966719726717,-0.8795103745102193,-0.5512551800500404,-0.8189996955752258,0.2073487160052933,-0.31889890269653554,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.22102700346974044,0
0.2245460332616516,0.0,1.2215756502689943,-0.8795103745102193,0.17428282485449756,0.2015103997107105,-0.9918459235005864,0.717138288650402,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.15043751518308607,0
-0.07289576572182317,0.0,-0.9444391811885324,0.697684930971013,0.01861208544370065,0.16722133829873997,-0.21737965524864494,0.27869756895634124,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.2950612717653136,0
1.2040372514157516,0.0,-0.9444391811885324,0.697684930971013,-0.4927629526894669,-0.32843814160131607,0.28923433604572274,-0.12263695232921346,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.12593772001365444,0
-1.4721891215616434,0.0,-0.7158720037692985,-0.8795103745102193,-0.22021736008882445,-0.2829146346091301,1.14580849693321,-0.0008867506627574296,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.9520377392568389,0
1.2775822509180437,0.0,2.104751684068571,1.4347876498624124,0.21903814926633755,0.6284936427069701,0.4485848661498302,0.5785153380242523,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.18359299423517622,0
1.4826869650373546,0.0,0.12596723534148388,-0.8795103745102193,-0.696043182142396,-0.2829146346091301,0.2415078628653102,-0.31889890269653554,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.3162086814816476,0
0.6865551185257461,0.0,0.6405298909516516,0.697684930971013,-0.036547146537870494,0.0786539932463993,1.2222135950276227,0.27869756895634124,-0.9231519911021343,0.0,0.0,-0.6804718122002787,1.0973706246949875,0
0.964073858567003,0.0,1.2215756502689943,1.1946979528393167,0.05148827537410206,0.34871995104993136,-0.08500636257674449,0.7619251298184915,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.13645513898528425,0
-0.07289576572182317,0.0,-1.5591855870497442,0.697684930971013,-0.6314859995670942,-0.7864686628999003,-0.18121248900618253,-1.594191099233689,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.5417443485802144,0
1.1274872107053646,0.0,-0.7158720037692985,-0.8795103745102193,-0.833873074989109,-0.5255544800262242,-0.08500636257674449,-0.781954627922395,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.6314179065388316,0
-1.012053753692239,0.0,0.2902850510173811,-0.8795103745102193,-0.833873074989109,-0.9222319226746506,0.15197615836469722,0.057665153009515184,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.3650155153408888,0
-0.4534932381131697,0.0,1.430538452483767,-0.8795103745102193,-0.9660742960652969,-0.9965651623037695,0.06867303718851682,-0.5360063772889603,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.5551662903495476,0
-0.6985221790742214,0.0,0.2902850510173811,-0.8795103745102193,0.24939324800163892,0.38000288413917455,-1.5072920519457886,0.17064504865893973,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.3495766349544978,0
0.2245460332616516,0.0,-1.329436447453843,-0.8795103745102193,-0.4321810771286733,-0.32843814160131607,0.18947797787923643,2.0092461775043478,1.2954312681678453,0.0,0.0,1.556487331894563,-0.5747827239645712,0
0.4723153205103732,0.0,1.2215756502689943,-0.8795103745102193,-0.7170097168239794,-0.8189996955752258,0.28923433604572274,0.057665153009515184,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.2812763219307314,0
1.1274872107053646,0.0,-0.8332668783246234,-0.8795103745102193,-0.90208193542597,-0.693650698030738,-0.5059682851583214,-1.1826182295476602,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.8607247309960596,0
-0.4534932381131697,0.0,0.2902850510173811,1.1946979528393167,0.046724452024196846,-0.5255544800262242,1.837371159518638,0.057665153009515184,0.18613963853285548,0.0,0.0,-0.12123202617656836,2.015273483150709,0
-1.4721891215616434,0.0,0.12596723534148388,-0.8795103745102193,0.7259017497838793,0.8517128778170655,1.6292519001310963,0.33105875939802537,-0.9231519911021343,0.0,0.0,-0.6804718122002787,1.8770072574504162,0
1.8389246320946688,0.0,1.647319010761206,1.5752618279022026,1.8411816077450722,2.0388485493322968,0.6014316668245172,0.6716623488153538,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.9872611974647469,0
0.6865551185257461,0.0,0.8266788390641504,1.1946979528393167,0.17355387522444368,0.5440656997790116,0.6191375244033067,0.6254659586163507,0.18613963853285548,0.0,0.0,-0.12123202617656836,0.31214845087671755,0
-1.4721891215616434,0.0,0.12596723534148388,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,1.2954312681678453,0.0,1.0,1.556487331894563,-2.2568431171423695,1
-0.07289576572182317,0.0,-0.18162350062635982,0.697684930971013,-0.07073395161849474,-0.852423195420382,-0.5059682851583214,-0.6142506050345212,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.4482849469838597,0
0.8764122416617753,0.0,0.6405298909516516,1.4347876498624124,1.135493920204014,1.0440266627375203,1.202278020507419,1.2545582777324633,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.2196721788158091,0
0.35339972946965464,0.0,-1.1486189098802198,-0.8795103745102193,-1.115411093186239,-0.852423195420382,-0.2560831944486632,-0.8725708510892921,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.8008773468402128,0
-0.6985221790742214,0.0,-0.03129755540730531,-0.8795103745102193,-0.2737225428284841,0.02338831919764908,-1.5072920519457886,0.4822024803158727,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.5258938379490948,0
-0.07289576572182317,0.0,0.2902850510173811,0.697684930971013,-0.4168617371429807,-0.6070100507667666,-0.5059682851583214,-1.0715844008170172,1.2954312681678453,0.0,0.0,1.556487331894563,-0.9109460009874695,0
-1.012053753692239,0.0,1.2215756502689943,-0.8795103745102193,-0.36405574552191383,-0.32843814160131607,1.4947443268741623,-0.18608610499023895,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.3613452925609901,0
1.1274872107053646,0.0,-0.18162350062635982,-0.8795103745102193,-0.8599454426035996,-0.4237299919284973,0.11184436778086729,-0.4609168016563328,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.48190097787089786,0
-0.07289576572182317,0.0,1.020324751826462,0.697684930971013,0.739251497382678,0.6284936427069701,1.2694637969615825,0.5785153380242523,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.200316811769744,0
0.5829479787780677,0.0,1.430538452483767,1.1946979528393167,0.7458038881023441,0.44116600526156535,0.9575886687488112,0.8924329275229498,-0.9231519911021343,0.0,0.0,-0.6804718122002787,0.9456799318884178,0
-0.4534932381131697,0.0,-1.329436447453843,-0.8795103745102193,-1.352199907632855,-0.9965651623037695,-1.5072920519457886,-1.4393186048761482,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-1.5213379704782346,0
1.7268865040398134,1.0,0.2902850510173811,-0.8795103745102193,-0.7624614963094419,0.004582783269003773,0.15197615836469722,0.11481150538227353,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.3358295818213394,1
-1.4721891215616434,0.0,-0.18162350062635982,-0.8795103745102193,-0.3531967233618812,-0.693650698030738,-1.5072920519457886,-0.781954627922395,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.7138156436057217,1
0.5829479787780677,0.0,2.104751684068571,-0.8795103745102193,-0.6131180194442066,-0.5521808457454166,0.04579181165646059,-0.0609482951462328,0.18613963853285548,0.0,1.0,-0.12123202617656836,-0.45089177514852397,0
-1.4721891215616434,0.0,-0.46192253572791986,-0.8795103745102193,0.7043713344892638,0.58668938306937,-0.5059682851583214,-0.0008867506627574296,1.2954312681678453,0.0,0.0,1.556487331894563,-0.3104855662426894,0
-0.07289576572182317,0.0,0.2902850510173811,-0.8795103745102193,0.2723428628679187,0.23519554831297898,-1.5072920519457886,-0.31889890269653554,-0.9231519911021343,0.0,0.0,-0.6804718122002787,-0.255531479750666,0
-1.4721891215616434,0.0,-2.012539412635226,-0.8795103745102193,0.26205760747598855,-0.26063608837311514,1.3329605387943162,-0.4609168016563328,0.18613963853285548,0.0,0.0,-0.12123202617656836,1.1895046721820506,0
-1.012053753692239,0.0,0.6405298909516516,-0.8795103745102193,-0.3114162010018397,0.04199850807495892,-1.5072920519457886,0.5307740080750752,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.5548711255678641,0
-1.4721891215616434,0.0,-0.5921311266741747,-0.8795103745102193,-0.22021736008882445,-1.1185646336077608,-1.5072920519457886,-0.6960629002177537,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.6868863027732218,0
0.08350622611294847,0.0,0.6405298909516516,-0.8795103745102193,0.10083137808934899,0.02338831919764908,-1.5072920519457886,-0.0008867506627574296,-2.032443620737124,0.0,0.0,-1.7989513842476996,-0.24176372519836564,0
1.2040372514157516,0.0,1.430538452483767,1.1946979528393167,-0.17948597453011966,0.14984108315703443,-0.0029467479771157737,0.057665153009515184,1.2954312681678453,0.0,0.0,1.556487331894563,-0.5933818205943824,0
0.2245460332616516,0.0,-0.18162350062635982,0.697684930971013,1.4344534290408057,1.2968757505026007,-0.5059682851583214,1.0985370245410373,1.2954312681678453,0.0,0.0,1.556487331894563,0.07402355308466521,0
0.8764122416617753,0.0,0.8266788390641504,1.1946979528393167,0.36586859747141626,0.6964560993767297,-0.08500636257674449,0.5307740080750752,0.18613963853285548,0.0,0.0,-0.12123202617656836,-0.053347763876704916,0
1.4826869650373546,1.0,-0.5921311266741747,-0.8795103745102193,-0.9761063151491315,-0.32843814160131607,-0.6510697318600371,-0.5360063772889603,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-0.9670879254705382,1
-1.4721891215616434,0.0,-0.46192253572791986,-0.8795103745102193,-2.271301413069049,-2.0979157852458847,-1.5072920519457886,-2.0268289954725063,-0.9231519911021343,0.0,1.0,-0.6804718122002787,-2.2568431171423695,1
0.35339972946965464,0.0,-1.8408659249517312,-0.8795103745102193,1.0050684931237492,1.4097047215724137,0.5040297805182613,0.27869756895634124,1.2954312681678453,0.0,0.0,1.556487331894563,0.15462882454441712,0
-1.4721891215616434,0.0,0.8266788390641504,-0.8795103745102193,0.8405827924868172,0.9973552647654118,1.6809759670653206,1.1774541226784172,-0.9231519911021343,0.0,0.0,-0.6804718122002787,1.9848756408908466,0
